"sequence","generation","i1","i2","i3","x1","x2","x3","compute","measure","probed","s1","s2","s3","s"
20270,NA,629145600,805306368,532676608,0.5859375,0.75,0.49609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
19819,NA,629145600,805306368,536870912,0.5859375,0.75,0.5,FALSE,FALSE,FALSE,NA,NA,NA,NA
10966,NA,629145600,805306368,570425344,0.5859375,0.75,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
10967,NA,629145600,805306368,578813952,0.5859375,0.75,0.5390625,FALSE,FALSE,FALSE,NA,NA,NA,NA
10968,NA,629145600,805306368,587202560,0.5859375,0.75,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19748,NA,629145600,805306368,595591168,0.5859375,0.75,0.5546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19749,NA,629145600,805306368,603979776,0.5859375,0.75,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
12212,NA,629145600,805306368,654311424,0.5859375,0.75,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
19044,NA,629145600,805306368,658505728,0.5859375,0.75,0.61328125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12213,NA,629145600,805306368,662700032,0.5859375,0.75,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12214,NA,629145600,805306368,671088640,0.5859375,0.75,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
19045,NA,629145600,809500672,654311424,0.5859375,0.75390625,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
19046,NA,629145600,809500672,658505728,0.5859375,0.75390625,0.61328125,FALSE,FALSE,FALSE,NA,NA,NA,NA
19047,NA,629145600,809500672,662700032,0.5859375,0.75390625,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
7174,328,629145600,813694976,310378496,0.5859375,0.7578125,0.2890625,FALSE,FALSE,FALSE,0,0,0,0
19676,NA,629145600,813694976,318767104,0.5859375,0.7578125,0.296875,FALSE,FALSE,FALSE,NA,NA,NA,NA
7175,328,629145600,813694976,327155712,0.5859375,0.7578125,0.3046875,FALSE,FALSE,TRUE,0.00346792849662255,0.0181746447242163,0.0106167975385167,1.5958150810567e-07
19677,NA,629145600,813694976,335544320,0.5859375,0.7578125,0.3125,FALSE,FALSE,FALSE,NA,NA,NA,NA
11728,534,629145600,813694976,645922816,0.5859375,0.7578125,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
12215,NA,629145600,813694976,654311424,0.5859375,0.7578125,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
19048,NA,629145600,813694976,658505728,0.5859375,0.7578125,0.61328125,FALSE,FALSE,FALSE,NA,NA,NA,NA
11729,534,629145600,813694976,662700032,0.5859375,0.7578125,0.6171875,FALSE,FALSE,TRUE,0.0159405259748671,0.084466920241294,0.0409983673944635,6.70183144078918e-07
12216,NA,629145600,813694976,671088640,0.5859375,0.7578125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
7978,364,629145600,813694976,914358272,0.5859375,0.7578125,0.8515625,FALSE,FALSE,FALSE,0,0,0,0
7979,364,629145600,813694976,931135488,0.5859375,0.7578125,0.8671875,FALSE,FALSE,FALSE,0.0353219329568765,0.052703156250213,0.0255649951779682,4.18160942268885e-07
17554,NA,629145600,822083584,301989888,0.5859375,0.765625,0.28125,FALSE,FALSE,FALSE,NA,NA,NA,NA
17555,NA,629145600,822083584,310378496,0.5859375,0.765625,0.2890625,FALSE,FALSE,FALSE,NA,NA,NA,NA
17556,NA,629145600,822083584,318767104,0.5859375,0.765625,0.296875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19678,NA,629145600,822083584,327155712,0.5859375,0.765625,0.3046875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19679,NA,629145600,822083584,335544320,0.5859375,0.765625,0.3125,FALSE,FALSE,FALSE,NA,NA,NA,NA
13362,NA,629145600,822083584,637534208,0.5859375,0.765625,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
13363,NA,629145600,822083584,645922816,0.5859375,0.765625,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
12217,NA,629145600,822083584,654311424,0.5859375,0.765625,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12218,NA,629145600,822083584,662700032,0.5859375,0.765625,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12219,NA,629145600,822083584,671088640,0.5859375,0.765625,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
17557,NA,629145600,830472192,301989888,0.5859375,0.7734375,0.28125,FALSE,FALSE,FALSE,NA,NA,NA,NA
7176,328,629145600,830472192,310378496,0.5859375,0.7734375,0.2890625,FALSE,FALSE,TRUE,0.0038910382005414,0.0203503475050417,0.0118057916509769,1.77453326128647e-07
17558,NA,629145600,830472192,318767104,0.5859375,0.7734375,0.296875,FALSE,FALSE,FALSE,NA,NA,NA,NA
7177,328,629145600,830472192,327155712,0.5859375,0.7734375,0.3046875,FALSE,FALSE,FALSE,0.0038910382005414,0.0203503475050417,0.0118057916509769,1.77453326128647e-07
13364,NA,629145600,830472192,637534208,0.5859375,0.7734375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
11730,534,629145600,830472192,645922816,0.5859375,0.7734375,0.6015625,FALSE,FALSE,TRUE,0.0157014833935312,0.0864357725276423,0.0407098378368968,6.8580454487964e-07
13365,NA,629145600,830472192,654311424,0.5859375,0.7734375,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
11731,534,629145600,830472192,662700032,0.5859375,0.7734375,0.6171875,FALSE,FALSE,TRUE,0.0157014833935312,0.0864357725276423,0.0407098378368968,6.8580454487964e-07
21626,NA,629145600,830472192,671088640,0.5859375,0.7734375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
7980,364,629145600,830472192,914358272,0.5859375,0.7734375,0.8515625,FALSE,FALSE,FALSE,0.0346976774743766,0.0505344180554658,0.0285590815113581,4.29272695571441e-07
7981,364,629145600,830472192,931135488,0.5859375,0.7734375,0.8671875,FALSE,FALSE,FALSE,0.0346976774743766,0.0505344180554658,0.0285590815113581,4.29272695571441e-07
17559,NA,629145600,838860800,301989888,0.5859375,0.78125,0.28125,FALSE,FALSE,FALSE,NA,NA,NA,NA
17560,NA,629145600,838860800,310378496,0.5859375,0.78125,0.2890625,FALSE,FALSE,FALSE,NA,NA,NA,NA
17561,NA,629145600,838860800,318767104,0.5859375,0.78125,0.296875,FALSE,FALSE,FALSE,NA,NA,NA,NA
13366,NA,629145600,838860800,637534208,0.5859375,0.78125,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
13367,NA,629145600,838860800,645922816,0.5859375,0.78125,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
13368,NA,629145600,838860800,654311424,0.5859375,0.78125,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
21627,NA,629145600,838860800,662700032,0.5859375,0.78125,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
21628,NA,629145600,838860800,671088640,0.5859375,0.78125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
17211,NA,629145600,838860800,922746880,0.5859375,0.78125,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
17212,NA,629145600,838860800,931135488,0.5859375,0.78125,0.8671875,FALSE,FALSE,FALSE,NA,NA,NA,NA
17213,NA,629145600,838860800,939524096,0.5859375,0.78125,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
17252,781,629145600,847249408,276824064,0.5859375,0.7890625,0.2578125,FALSE,FALSE,FALSE,0.00307471765365857,0.0161415711368793,0.00949427151576968,1.42708774595594e-07
17253,781,629145600,847249408,293601280,0.5859375,0.7890625,0.2734375,FALSE,FALSE,FALSE,0,0,0,0
21188,957,629145600,847249408,310378496,0.5859375,0.7890625,0.2890625,FALSE,FALSE,FALSE,0.00346792849662255,0.0181746447242163,0.0106167975385167,1.5958150810567e-07
21189,957,629145600,847249408,327155712,0.5859375,0.7890625,0.3046875,FALSE,FALSE,FALSE,0.0038910382005414,0.0203503475050417,0.0118057916509769,1.77453326128647e-07
6943,318,629145600,847249408,880803840,0.5859375,0.7890625,0.8203125,FALSE,FALSE,FALSE,0,0,0,0
6944,318,629145600,847249408,897581056,0.5859375,0.7890625,0.8359375,FALSE,FALSE,FALSE,0.0310327489289699,0.0581088306397317,0.0170121470910884,4.61051009148148e-07
5222,241,629145600,847249408,914358272,0.5859375,0.7890625,0.8515625,FALSE,FALSE,FALSE,0,0,0,0
17214,NA,629145600,847249408,922746880,0.5859375,0.7890625,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
5223,241,629145600,847249408,931135488,0.5859375,0.7890625,0.8671875,FALSE,FALSE,TRUE,0.0346976774743766,0.0505344180554658,0.0285590815113581,4.29272695571441e-07
17215,NA,629145600,847249408,939524096,0.5859375,0.7890625,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
15856,NA,629145600,855638016,889192448,0.5859375,0.796875,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
15857,NA,629145600,855638016,897581056,0.5859375,0.796875,0.8359375,FALSE,FALSE,FALSE,NA,NA,NA,NA
15858,NA,629145600,855638016,905969664,0.5859375,0.796875,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
17216,NA,629145600,855638016,922746880,0.5859375,0.796875,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
17217,NA,629145600,855638016,931135488,0.5859375,0.796875,0.8671875,FALSE,FALSE,FALSE,NA,NA,NA,NA
17218,NA,629145600,855638016,939524096,0.5859375,0.796875,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
17254,781,629145600,864026624,276824064,0.5859375,0.8046875,0.2578125,FALSE,FALSE,FALSE,0,0,0,0
17255,781,629145600,864026624,293601280,0.5859375,0.8046875,0.2734375,FALSE,FALSE,FALSE,0.00270864521392587,0.0142426666582013,0.00843379104822496,1.26768650305437e-07
21190,957,629145600,864026624,310378496,0.5859375,0.8046875,0.2890625,FALSE,FALSE,FALSE,0,0,0,0
21191,957,629145600,864026624,327155712,0.5859375,0.8046875,0.3046875,FALSE,FALSE,FALSE,0.0038910382005414,0.0203503475050417,0.0118057916509769,1.77453326128647e-07
6945,318,629145600,864026624,880803840,0.5859375,0.8046875,0.8203125,FALSE,FALSE,FALSE,0.0310327489289699,0.0581088306397317,0.0170121470910884,4.61051009148148e-07
15859,NA,629145600,864026624,889192448,0.5859375,0.8046875,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
6946,318,629145600,864026624,897581056,0.5859375,0.8046875,0.8359375,FALSE,FALSE,TRUE,0.0339868001020429,0.0555940758828406,0.021675606379495,4.41098272091485e-07
15860,NA,629145600,864026624,905969664,0.5859375,0.8046875,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
5224,241,629145600,864026624,914358272,0.5859375,0.8046875,0.8515625,FALSE,FALSE,FALSE,0.0353219329568765,0.052703156250213,0.0255649951779682,4.18160942268885e-07
5225,241,629145600,864026624,931135488,0.5859375,0.8046875,0.8671875,FALSE,FALSE,FALSE,0.0346976774743766,0.0505344180554658,0.0285590815113581,4.29272695571441e-07
15861,NA,629145600,872415232,889192448,0.5859375,0.8125,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
15862,NA,629145600,872415232,897581056,0.5859375,0.8125,0.8359375,FALSE,FALSE,FALSE,NA,NA,NA,NA
15863,NA,629145600,872415232,905969664,0.5859375,0.8125,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
14507,660,629145600,880803840,578813952,0.5859375,0.8203125,0.5390625,FALSE,FALSE,FALSE,0.0149724494085191,0.0753449017200414,0.0387902091311261,5.97806608561165e-07
14508,660,629145600,880803840,595591168,0.5859375,0.8203125,0.5546875,FALSE,FALSE,FALSE,0,0,0,0
8370,382,629145600,880803840,645922816,0.5859375,0.8203125,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
8371,382,629145600,880803840,662700032,0.5859375,0.8203125,0.6171875,FALSE,FALSE,FALSE,0.0159405259748671,0.084466920241294,0.0409983673944635,6.70183144078918e-07
8307,379,629145600,880803840,847249408,0.5859375,0.8203125,0.7890625,FALSE,FALSE,FALSE,0.0268638408391473,0.0611431868992572,0.0173406632526345,4.85126403544619e-07
8308,379,629145600,880803840,864026624,0.5859375,0.8203125,0.8046875,FALSE,FALSE,FALSE,0,0,0,0
9199,421,629145600,880803840,914358272,0.5859375,0.8203125,0.8515625,FALSE,FALSE,FALSE,0.0346976774743766,0.0505344180554658,0.0285590815113581,4.29272695571441e-07
9200,421,629145600,880803840,931135488,0.5859375,0.8203125,0.8671875,FALSE,FALSE,FALSE,0,0,0,0
17003,NA,629145600,889192448,587202560,0.5859375,0.828125,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
17004,NA,629145600,889192448,595591168,0.5859375,0.828125,0.5546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
17005,NA,629145600,889192448,603979776,0.5859375,0.828125,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
16665,NA,629145600,889192448,637534208,0.5859375,0.828125,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
16666,NA,629145600,889192448,645922816,0.5859375,0.828125,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
12247,NA,629145600,889192448,654311424,0.5859375,0.828125,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12248,NA,629145600,889192448,662700032,0.5859375,0.828125,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12249,NA,629145600,889192448,671088640,0.5859375,0.828125,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
14320,NA,629145600,889192448,922746880,0.5859375,0.828125,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
14321,NA,629145600,889192448,931135488,0.5859375,0.828125,0.8671875,FALSE,FALSE,FALSE,NA,NA,NA,NA
14322,NA,629145600,889192448,939524096,0.5859375,0.828125,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
14509,660,629145600,897581056,578813952,0.5859375,0.8359375,0.5390625,FALSE,FALSE,FALSE,0,0,0,0
17006,NA,629145600,897581056,587202560,0.5859375,0.8359375,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
14510,660,629145600,897581056,595591168,0.5859375,0.8359375,0.5546875,FALSE,FALSE,TRUE,0.0142999863369048,0.0715898958697101,0.0373354721139822,5.68013387503492e-07
17007,NA,629145600,897581056,603979776,0.5859375,0.8359375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
16667,NA,629145600,897581056,637534208,0.5859375,0.8359375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
8372,382,629145600,897581056,645922816,0.5859375,0.8359375,0.6015625,FALSE,FALSE,TRUE,0.0157014833935312,0.0864357725276423,0.0407098378368968,6.8580454487964e-07
12250,NA,629145600,897581056,654311424,0.5859375,0.8359375,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
8373,382,629145600,897581056,662700032,0.5859375,0.8359375,0.6171875,FALSE,FALSE,TRUE,0.0157014833935312,0.0864357725276423,0.0407098378368968,6.8580454487964e-07
12251,NA,629145600,897581056,671088640,0.5859375,0.8359375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
8309,379,629145600,897581056,847249408,0.5859375,0.8359375,0.7890625,FALSE,FALSE,FALSE,0,0,0,0
8310,379,629145600,897581056,864026624,0.5859375,0.8359375,0.8046875,FALSE,FALSE,FALSE,0.0218919953082039,0.0639501735931208,0.0186453635203336,5.07397786975046e-07
9201,421,629145600,897581056,914358272,0.5859375,0.8359375,0.8515625,FALSE,FALSE,FALSE,0,0,0,0
14323,NA,629145600,897581056,922746880,0.5859375,0.8359375,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
9202,421,629145600,897581056,931135488,0.5859375,0.8359375,0.8671875,FALSE,FALSE,TRUE,0.0346976774743766,0.0505344180554658,0.0285590815113581,4.29272695571441e-07
14324,NA,629145600,897581056,939524096,0.5859375,0.8359375,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
14772,NA,629145600,905969664,301989888,0.5859375,0.84375,0.28125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14773,NA,629145600,905969664,310378496,0.5859375,0.84375,0.2890625,FALSE,FALSE,FALSE,NA,NA,NA,NA
14774,NA,629145600,905969664,318767104,0.5859375,0.84375,0.296875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12633,NA,629145600,905969664,570425344,0.5859375,0.84375,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
19157,NA,629145600,905969664,574619648,0.5859375,0.84375,0.53515625,FALSE,FALSE,FALSE,NA,NA,NA,NA
12634,NA,629145600,905969664,578813952,0.5859375,0.84375,0.5390625,FALSE,FALSE,FALSE,NA,NA,NA,NA
12635,NA,629145600,905969664,587202560,0.5859375,0.84375,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
14630,NA,629145600,905969664,595591168,0.5859375,0.84375,0.5546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
14631,NA,629145600,905969664,603979776,0.5859375,0.84375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
12003,NA,629145600,905969664,620756992,0.5859375,0.84375,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12004,NA,629145600,905969664,629145600,0.5859375,0.84375,0.5859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12005,NA,629145600,905969664,637534208,0.5859375,0.84375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
16668,NA,629145600,905969664,645922816,0.5859375,0.84375,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
12252,NA,629145600,905969664,654311424,0.5859375,0.84375,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
12253,NA,629145600,905969664,662700032,0.5859375,0.84375,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12254,NA,629145600,905969664,671088640,0.5859375,0.84375,0.625,FALSE,FALSE,FALSE,NA,NA,NA,NA
13176,NA,629145600,905969664,889192448,0.5859375,0.84375,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
13177,NA,629145600,905969664,897581056,0.5859375,0.84375,0.8359375,FALSE,FALSE,FALSE,NA,NA,NA,NA
13178,NA,629145600,905969664,905969664,0.5859375,0.84375,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
14325,NA,629145600,905969664,922746880,0.5859375,0.84375,0.859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
14326,NA,629145600,905969664,931135488,0.5859375,0.84375,0.8671875,FALSE,FALSE,FALSE,NA,NA,NA,NA
14327,NA,629145600,905969664,939524096,0.5859375,0.84375,0.875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19158,NA,629145600,910163968,570425344,0.5859375,0.84765625,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
19159,NA,629145600,910163968,574619648,0.5859375,0.84765625,0.53515625,FALSE,FALSE,FALSE,NA,NA,NA,NA
19160,NA,629145600,910163968,578813952,0.5859375,0.84765625,0.5390625,FALSE,FALSE,FALSE,NA,NA,NA,NA
19949,900,629145600,914358272,276824064,0.5859375,0.8515625,0.2578125,FALSE,FALSE,FALSE,0.00307471765365857,0.0161415711368793,0.00949427151576968,1.42708774595594e-07
19950,900,629145600,914358272,293601280,0.5859375,0.8515625,0.2734375,FALSE,FALSE,FALSE,0,0,0,0
14775,NA,629145600,914358272,301989888,0.5859375,0.8515625,0.28125,FALSE,FALSE,FALSE,NA,NA,NA,NA
13090,596,629145600,914358272,310378496,0.5859375,0.8515625,0.2890625,FALSE,FALSE,TRUE,0.0038910382005414,0.0203503475050417,0.0118057916509769,1.77453326128647e-07
14776,NA,629145600,914358272,318767104,0.5859375,0.8515625,0.296875,FALSE,FALSE,FALSE,NA,NA,NA,NA
13091,596,629145600,914358272,327155712,0.5859375,0.8515625,0.3046875,FALSE,FALSE,FALSE,0,0,0,0
9752,445,629145600,914358272,545259520,0.5859375,0.8515625,0.5078125,FALSE,FALSE,FALSE,0,0,0,0
9753,445,629145600,914358272,562036736,0.5859375,0.8515625,0.5234375,FALSE,FALSE,FALSE,0.0127179222736409,0.0635936942637114,0.0338352501919938,5.08578997874102e-07
12636,NA,629145600,914358272,570425344,0.5859375,0.8515625,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
19161,NA,629145600,914358272,574619648,0.5859375,0.8515625,0.53515625,FALSE,FALSE,FALSE,NA,NA,NA,NA
5300,244,629145600,914358272,578813952,0.5859375,0.8515625,0.5390625,FALSE,FALSE,TRUE,0.0149724494085191,0.0753449017200414,0.0387902091311261,5.97806608561165e-07
12637,NA,629145600,914358272,587202560,0.5859375,0.8515625,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19855,NA,629145600,914358272,591396864,0.5859375,0.8515625,0.55078125,FALSE,FALSE,FALSE,NA,NA,NA,NA
5301,244,629145600,914358272,595591168,0.5859375,0.8515625,0.5546875,FALSE,FALSE,TRUE,0.0149724494085191,0.0753449017200414,0.0387902091311261,5.97806608561165e-07
14632,NA,629145600,914358272,603979776,0.5859375,0.8515625,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
10786,492,629145600,914358272,612368384,0.5859375,0.8515625,0.5703125,FALSE,FALSE,FALSE,0,0,0,0
12006,NA,629145600,914358272,620756992,0.5859375,0.8515625,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
10787,492,629145600,914358272,629145600,0.5859375,0.8515625,0.5859375,FALSE,FALSE,TRUE,0.0155083349206789,0.0788147035104396,0.0399457605675278,6.25336944301794e-07
12007,NA,629145600,914358272,637534208,0.5859375,0.8515625,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
6449,296,629145600,914358272,645922816,0.5859375,0.8515625,0.6015625,FALSE,FALSE,FALSE,0,0,0,0
6450,296,629145600,914358272,662700032,0.5859375,0.8515625,0.6171875,FALSE,FALSE,FALSE,0,0,0,0
4853,225,629145600,914358272,813694976,0.5859375,0.8515625,0.7578125,FALSE,FALSE,FALSE,0,0,0,0
4854,225,629145600,914358272,830472192,0.5859375,0.8515625,0.7734375,FALSE,FALSE,FALSE,0.0110509514164738,0.0702743703536048,0.0220131975422682,5.57575656093599e-07
12239,558,629145600,914358272,847249408,0.5859375,0.8515625,0.7890625,FALSE,FALSE,FALSE,0.0268638408391473,0.0611431868992572,0.0173406632526345,4.85126403544619e-07
12240,558,629145600,914358272,864026624,0.5859375,0.8515625,0.8046875,FALSE,FALSE,FALSE,0,0,0,0
7468,342,629145600,914358272,880803840,0.5859375,0.8515625,0.8203125,FALSE,FALSE,FALSE,0,0,0,0
13179,NA,629145600,914358272,889192448,0.5859375,0.8515625,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14053,NA,629145600,914358272,893386752,0.5859375,0.8515625,0.83203125,FALSE,FALSE,FALSE,NA,NA,NA,NA
7469,342,629145600,914358272,897581056,0.5859375,0.8515625,0.8359375,FALSE,FALSE,TRUE,0.0310327489289699,0.0581088306397317,0.0170121470910884,4.61051009148148e-07
13180,NA,629145600,914358272,905969664,0.5859375,0.8515625,0.84375,FALSE,FALSE,FALSE,NA,NA,NA,NA
5981,275,629145600,914358272,914358272,0.5859375,0.8515625,0.8515625,FALSE,FALSE,FALSE,0,0,0,0
5982,275,629145600,914358272,931135488,0.5859375,0.8515625,0.8671875,FALSE,FALSE,FALSE,0,0,0,0
19856,NA,629145600,918552576,587202560,0.5859375,0.85546875,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19857,NA,629145600,918552576,591396864,0.5859375,0.85546875,0.55078125,FALSE,FALSE,FALSE,NA,NA,NA,NA
19858,NA,629145600,918552576,595591168,0.5859375,0.85546875,0.5546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
14054,NA,629145600,918552576,889192448,0.5859375,0.85546875,0.828125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14055,NA,629145600,918552576,893386752,0.5859375,0.85546875,0.83203125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14056,NA,629145600,918552576,897581056,0.5859375,0.85546875,0.8359375,FALSE,FALSE,FALSE,NA,NA,NA,NA
14777,NA,629145600,922746880,301989888,0.5859375,0.859375,0.28125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14778,NA,629145600,922746880,310378496,0.5859375,0.859375,0.2890625,FALSE,FALSE,FALSE,NA,NA,NA,NA
14779,NA,629145600,922746880,318767104,0.5859375,0.859375,0.296875,FALSE,FALSE,FALSE,NA,NA,NA,NA
12638,NA,629145600,922746880,570425344,0.5859375,0.859375,0.53125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12639,NA,629145600,922746880,578813952,0.5859375,0.859375,0.5390625,FALSE,FALSE,FALSE,NA,NA,NA,NA
12640,NA,629145600,922746880,587202560,0.5859375,0.859375,0.546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
19859,NA,629145600,922746880,591396864,0.5859375,0.859375,0.55078125,FALSE,FALSE,FALSE,NA,NA,NA,NA
14633,NA,629145600,922746880,595591168,0.5859375,0.859375,0.5546875,FALSE,FALSE,FALSE,NA,NA,NA,NA
14634,NA,629145600,922746880,603979776,0.5859375,0.859375,0.5625,FALSE,FALSE,FALSE,NA,NA,NA,NA
14749,NA,629145600,922746880,612368384,0.5859375,0.859375,0.5703125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12008,NA,629145600,922746880,620756992,0.5859375,0.859375,0.578125,FALSE,FALSE,FALSE,NA,NA,NA,NA
12009,NA,629145600,922746880,629145600,0.5859375,0.859375,0.5859375,FALSE,FALSE,FALSE,NA,NA,NA,NA
10000,NA,629145600,922746880,637534208,0.5859375,0.859375,0.59375,FALSE,FALSE,FALSE,NA,NA,NA,NA
10001,NA,629145600,922746880,645922816,0.5859375,0.859375,0.6015625,FALSE,FALSE,FALSE,NA,NA,NA,NA
10002,NA,629145600,922746880,654311424,0.5859375,0.859375,0.609375,FALSE,FALSE,FALSE,NA,NA,NA,NA
15674,NA,629145600,922746880,662700032,0.5859375,0.859375,0.6171875,FALSE,FALSE,FALSE,NA,NA,NA,NA
